Evaluating: 2 1 2 1 1 4 2 0 3 
MWFT(norm) MWFT LB
32.682 838.203 25.6473
26.6274 682.921 25.6473
27.3342 677.819 24.7975
27.3342 677.819 24.7975
34.0792 845.077 24.7975
27.6226 684.969 24.7975
28.0069 697.723 24.9125
28.0069 697.723 24.9125
33.8341 842.893 24.9125
26.6393 663.653 24.9125
27.4932 678.298 24.6715
27.4932 678.298 24.6715
34.6877 855.798 24.6715
26.463 652.884 24.6715
26.4174 694.36 26.2841
26.4174 694.36 26.2841
30.884 811.759 26.2841
26.0793 685.473 26.2841
26.8481 685.159 25.5198
26.8481 685.159 25.5198
33.2761 849.199 25.5198
29.1766 744.58 25.5198
26.8754 705.301 26.2434
26.8754 705.301 26.2434
31.461 825.642 26.2434
27.2185 714.304 26.2434
28.2192 670.896 23.7745
28.2192 670.896 23.7745
41.4388 985.185 23.7745
32.1115 763.434 23.7745
27.5164 714.992 25.9842
27.5164 714.992 25.9842
33.5328 871.324 25.9842
27.0546 702.993 25.9842
27.9666 706.835 25.2743
27.9666 706.835 25.2743
34.4281 870.146 25.2743
26.8006 677.367 25.2743
27.6117 707.048 25.6068
27.6117 707.048 25.6068
37.7987 967.905 25.6068
27.784 711.461 25.6068
26.9596 708.44 26.2778
26.9596 708.44 26.2778
33.3654 876.77 26.2778
26.3378 692.1 26.2778
27.284 697.691 25.5714
27.284 697.691 25.5714
33.32 852.038 25.5714
26.4962 677.545 25.5714
27.2829 716.068 26.246
27.2829 716.068 26.246
34.2865 899.884 26.246
27.5414 722.852 26.246
27.3777 689.284 25.1768
27.3777 689.284 25.1768
37.9274 954.893 25.1768
27.1033 682.376 25.1768
27.4324 703.922 25.6603
27.4324 703.922 25.6603
36.3378 932.438 25.6603
26.9419 691.336 25.6603
27.0458 705.002 26.067
27.0458 705.002 26.067
32.2563 840.823 26.067
26.7014 696.025 26.067
27.5219 706.929 25.686
27.5219 706.929 25.686
37.6044 965.908 25.686
27.658 710.423 25.686
26.802 686.291 25.606
26.802 686.291 25.606
33.7104 863.19 25.606
26.1941 670.725 25.606
27.8165 703.431 25.2883
27.8165 703.431 25.2883
35.1016 887.658 25.2883
29.8746 755.479 25.2883
28.3928 687.88 24.2273
28.3928 687.88 24.2273
35.2465 853.927 24.2273
27.1713 658.286 24.2273
27.1907 728.739 26.8011
27.1907 728.739 26.8011
31.4319 842.409 26.8011
28.2861 758.099 26.8011
27.6929 700.799 25.3061
27.6929 700.799 25.3061
33.682 852.36 25.3061
27.2751 690.225 25.3061
27.7728 690.383 24.8583
27.7728 690.383 24.8583
38.5332 957.868 24.8583
29.7549 739.656 24.8583
27.127 675.243 24.892
27.127 675.243 24.892
36.9115 918.799 24.892
27.3852 681.671 24.892
Evaluating: 0 1 0 1 1 2 1 0 8 
MWFT(norm) MWFT LB
26.8714 677.338 25.2067
26.8714 677.338 25.2067
33.2182 837.319 25.2067
26.8589 677.023 25.2067
26.6726 677.998 25.4193
26.6726 677.998 25.4193
33.4402 850.025 25.4193
28.3052 719.496 25.4193
26.6926 671.666 25.163
26.6926 671.666 25.163
35.792 900.634 25.163
29.1302 733.003 25.163
27.7753 667.914 24.0471
27.7753 667.914 24.0471
33.1205 796.45 24.0471
26.8224 644.999 24.0471
26.7462 658.048 24.6034
26.7462 658.048 24.6034
37.4458 921.293 24.6034
26.9105 662.089 24.6034
26.0568 694.083 26.6374
26.0568 694.083 26.6374
32.9011 876.397 26.6374
25.5294 680.037 26.6374
26.1034 689.492 26.4139
26.1034 689.492 26.4139
34.1785 902.788 26.4139
26.9776 712.583 26.4139
26.9068 697.369 25.918
26.9068 697.369 25.918
36.3102 941.086 25.918
26.126 677.132 25.918
27.2343 689.942 25.3335
27.2343 689.942 25.3335
34.1867 866.07 25.3335
26.9997 683.998 25.3335
26.8636 707.14 26.3233
26.8636 707.14 26.3233
35.6234 937.727 26.3233
26.2435 690.817 26.3233
27.4567 707.302 25.7606
27.4567 707.302 25.7606
35.7579 921.145 25.7606
28.6466 737.954 25.7606
26.5903 699.853 26.3199
26.5903 699.853 26.3199
30.9814 815.429 26.3199
27.1242 713.907 26.3199
26.8762 686.197 25.5318
26.8762 686.197 25.5318
34.5366 881.781 25.5318
27.8418 710.852 25.5318
26.5282 691.918 26.0824
26.5282 691.918 26.0824
32.744 854.042 26.0824
27.7403 723.532 26.0824
26.4384 691.735 26.164
26.4384 691.735 26.164
32.814 858.545 26.164
25.8096 675.283 26.164
27.0524 683.746 25.2748
27.0524 683.746 25.2748
31.5692 797.906 25.2748
27.6574 699.036 25.2748
26.4332 686.512 25.9716
26.4332 686.512 25.9716
32.4883 843.771 25.9716
27.2264 707.112 25.9716
27.4502 671.096 24.4478
27.4502 671.096 24.4478
31.9599 781.348 24.4478
27.1261 663.171 24.4478
27.2372 697.159 25.5958
27.2372 697.159 25.5958
33.0836 846.804 25.5958
26.7369 684.354 25.5958
26.6941 699.128 26.1904
26.6941 699.128 26.1904
32.7034 856.514 26.1904
30.151 789.666 26.1904
27.1104 675.232 24.9067
27.1104 675.232 24.9067
34.3133 854.634 24.9067
26.9372 670.918 24.9067
26.7863 699.381 26.1096
26.7863 699.381 26.1096
32.7571 855.275 26.1096
25.7828 673.18 26.1096
25.875 710.298 27.4512
25.875 710.298 27.4512
28.1619 773.079 27.4512
25.5203 700.563 27.4512
27.3713 693.644 25.3421
27.3713 693.644 25.3421
32.6932 828.514 25.3421
28.3493 718.431 25.3421
26.9117 697.216 25.9076
26.9117 697.216 25.9076
34.479 893.268 25.9076
27.3522 708.63 25.9076
27.8374 715.224 25.6929
27.8374 715.224 25.6929
31.1191 799.541 25.6929
31.7768 816.44 25.6929
26.8948 670.154 24.9176
26.8948 670.154 24.9176
37.4197 932.409 24.9176
28.0788 699.657 24.9176
26.6652 696.727 26.1287
26.6652 696.727 26.1287
32.2731 843.254 26.1287
28.6224 747.865 26.1287
26.8274 701.131 26.1349
26.8274 701.131 26.1349
37.9872 992.79 26.1349
26.9052 703.164 26.1349
27.3775 696.713 25.4484
27.3775 696.713 25.4484
31.0531 790.252 25.4484
27.6391 703.37 25.4484
26.4364 688.691 26.0508
26.4364 688.691 26.0508
31.9825 833.17 26.0508
28.7736 749.577 26.0508
26.495 695.104 26.2353
26.495 695.104 26.2353
31.5882 828.726 26.2353
26.6218 698.431 26.2353
26.6871 688.673 25.8055
26.6871 688.673 25.8055
34.4847 889.894 25.8055
27.1462 700.521 25.8055
26.6167 673.684 25.3106
26.6167 673.684 25.3106
31.4963 797.191 25.3106
26.4863 670.385 25.3106
27.0833 686.732 25.3563
27.0833 686.732 25.3563
32.7941 831.536 25.3563
26.7078 677.212 25.3563
26.5592 673.768 25.3685
26.5592 673.768 25.3685
35.4842 900.179 25.3685
26.8786 681.87 25.3685
26.9705 700.609 25.9769
26.9705 700.609 25.9769
32.4951 844.123 25.9769
26.3485 684.452 25.9769
27.2798 674.553 24.7273
27.2798 674.553 24.7273
32.8082 811.257 24.7273
29.1608 721.066 24.7273
26.975 703.822 26.0917
26.975 703.822 26.0917
39.5416 1031.71 26.0917
28.1769 735.183 26.0917
27.6943 694.101 25.0629
27.6943 694.101 25.0629
34.4393 863.15 25.0629
26.6453 667.809 25.0629
27.3447 683.689 25.0026
27.3447 683.689 25.0026
34.394 859.939 25.0026
28.0288 700.793 25.0026
27.3217 686.941 25.1427
27.3217 686.941 25.1427
35.0032 880.074 25.1427
27.7828 698.534 25.1427
27.4925 698.796 25.4177
27.4925 698.796 25.4177
33.8183 859.583 25.4177
28.1052 714.369 25.4177
27.3357 697.047 25.4995
27.3357 697.047 25.4995
37.5901 958.531 25.4995
30.9426 789.021 25.4995
27.0504 699.841 25.8718
27.0504 699.841 25.8718
35.718 924.089 25.8718
26.1795 677.311 25.8718
27.231 693.975 25.4848
27.231 693.975 25.4848
37.174 947.372 25.4848
30.1055 767.232 25.4848
26.0916 686.401 26.3073
26.0916 686.401 26.3073
34.4429 906.1 26.3073
28.6121 752.709 26.3073
27.8562 697.51 25.0397
27.8562 697.51 25.0397
33.3173 834.253 25.0397
27.4992 688.571 25.0397
26.9405 681.041 25.2795
26.9405 681.041 25.2795
33.7123 852.23 25.2795
25.7065 649.848 25.2795
26.9995 695.385 25.7555
26.9995 695.385 25.7555
31.2516 804.9 25.7555
27.8449 717.158 25.7555
27.0832 710.741 26.2429
27.0832 710.741 26.2429
32.0247 840.423 26.2429
26.9249 706.589 26.2429
27.1012 673.981 24.8691
27.1012 673.981 24.8691
33.9344 843.916 24.8691
30.039 747.041 24.8691
28.0454 697.104 24.8563
28.0454 697.104 24.8563
35.1208 872.974 24.8563
27.1114 673.891 24.8563
27.9488 704.69 25.2136
27.9488 704.69 25.2136
31.7859 801.436 25.2136
26.407 665.815 25.2136
27.9005 692.622 24.8247
27.9005 692.622 24.8247
33.9625 843.11 24.8247
26.6218 660.879 24.8247
26.9471 682.143 25.3142
26.9471 682.143 25.3142
32.9016 832.877 25.3142
25.6921 650.374 25.3142
27.9028 696.325 24.9553
27.9028 696.325 24.9553
31.8603 795.085 24.9553
27.4862 685.926 24.9553
27.4645 696.809 25.3712
27.4645 696.809 25.3712
35.5519 901.995 25.3712
27.0429 686.111 25.3712
27.6454 725.702 26.2503
27.6454 725.702 26.2503
34.0273 893.229 26.2503
27.0716 710.639 26.2503
27.2816 659.278 24.1657
27.2816 659.278 24.1657
36.155 873.709 24.1657
26.4257 638.596 24.1657
27.631 681.545 24.666
27.631 681.545 24.666
34.831 859.142 24.666
28.155 694.471 24.666
27.2101 694.302 25.5163
27.2101 694.302 25.5163
37.1959 949.103 25.5163
26.9785 688.392 25.5163
26.9584 680.693 25.2498
26.9584 680.693 25.2498
32.912 831.022 25.2498
26.9546 680.597 25.2498
26.6858 707.833 26.5247
26.6858 707.833 26.5247
32.0565 850.289 26.5247
28.0764 744.72 26.5247
27.4242 687.718 25.077
27.4242 687.718 25.077
34.5547 866.529 25.077
26.952 675.876 25.077
27.0165 686.786 25.421
27.0165 686.786 25.421
31.0274 788.747 25.421
26.9186 684.296 25.421
27.1587 675.313 24.8654
27.1587 675.313 24.8654
34.8743 867.164 24.8654
26.7947 666.263 24.8654
27.2556 714.021 26.1972
27.2556 714.021 26.1972
36.1788 947.786 26.1972
27.9925 733.325 26.1972
26.8969 681.32 25.3308
26.8969 681.32 25.3308
36.8733 934.029 25.3308
28.8587 731.013 25.3308
26.5354 713.189 26.8769
26.5354 713.189 26.8769
32.8678 883.384 26.8769
25.4895 685.076 26.8769
27.0381 710.409 26.2743
27.0381 710.409 26.2743
40.3034 1058.94 26.2743
26.7958 704.041 26.2743
27.5989 679.676 24.6269
27.5989 679.676 24.6269
38.2814 942.752 24.6269
30.9775 762.879 24.6269
26.6477 680.117 25.5225
26.6477 680.117 25.5225
32.6995 834.574 25.5225
26.9615 688.125 25.5225
26.8777 694.453 25.8375
26.8777 694.453 25.8375
31.4581 812.797 25.8375
25.578 660.87 25.8375
27.2168 682.522 25.0773
27.2168 682.522 25.0773
36.8779 924.798 25.0773
27.7343 695.499 25.0773
26.9868 692.138 25.6473
26.9868 692.138 25.6473
32.2472 827.053 25.6473
26.0682 668.579 25.6473
26.9589 668.511 24.7975
26.9589 668.511 24.7975
35.6905 885.032 24.7975
27.2639 676.076 24.7975
27.664 689.181 24.9125
27.664 689.181 24.9125
34.4159 857.386 24.9125
26.4321 658.492 24.9125
27.4823 678.029 24.6715
27.4823 678.029 24.6715
31.7029 782.16 24.6715
26.3039 648.956 24.6715
25.8581 679.657 26.2841
25.8581 679.657 26.2841
31.0085 815.031 26.2841
25.9717 682.643 26.2841
26.6614 680.393 25.5198
26.6614 680.393 25.5198
37.2873 951.566 25.5198
29.0512 741.382 25.5198
27.0905 710.945 26.2434
27.0905 710.945 26.2434
30.7814 807.807 26.2434
27.137 712.167 26.2434
28.0681 667.304 23.7745
28.0681 667.304 23.7745
51.517 1224.79 23.7745
31.3482 745.287 23.7745
27.3358 710.3 25.9842
27.3358 710.3 25.9842
32.9958 857.371 25.9842
26.5443 689.733 25.9842
27.9032 705.235 25.2743
27.9032 705.235 25.2743
34.324 867.517 25.2743
26.5701 671.541 25.2743
27.6092 706.985 25.6068
27.6092 706.985 25.6068
38.1124 975.938 25.6068
27.4153 702.019 25.6068
27.0653 711.217 26.2778
27.0653 711.217 26.2778
31.4124 825.449 26.2778
26.123 686.457 26.2778
27.1511 694.292 25.5714
27.1511 694.292 25.5714
34.3946 879.518 25.5714
26.537 678.588 25.5714
27.5368 722.732 26.246
27.5368 722.732 26.246
33.7342 885.388 26.246
27.2939 716.356 26.246
26.7894 674.471 25.1768
26.7894 674.471 25.1768
34.1531 859.867 25.1768
27.0186 680.243 25.1768
27.0007 692.846 25.6603
27.0007 692.846 25.6603
38.3623 984.387 25.6603
26.5592 681.515 25.6603
26.9009 701.225 26.067
26.9009 701.225 26.067
32.3163 842.387 26.067
26.5707 692.618 26.067
27.3038 701.326 25.686
27.3038 701.326 25.686
39.2902 1009.21 25.686
27.6098 709.186 25.686
26.6379 682.091 25.606
26.6379 682.091 25.606
33.3034 852.766 25.606
26.0429 666.856 25.606
27.6342 698.822 25.2883
27.6342 698.822 25.2883
34.7153 877.892 25.2883
29.701 751.087 25.2883
27.8998 675.937 24.2273
27.8998 675.937 24.2273
34.211 828.841 24.2273
26.8276 649.959 24.2273
26.967 722.745 26.8011
26.967 722.745 26.8011
34.2174 917.062 26.8011
27.8254 745.752 26.8011
27.1067 685.965 25.3061
27.1067 685.965 25.3061
36.023 911.601 25.3061
26.9575 682.188 25.3061
27.4393 682.093 24.8583
27.4393 682.093 24.8583
37.9414 943.157 24.8583
29.6022 735.86 24.8583
27.1667 676.233 24.892
27.1667 676.233 24.892
37.1347 924.355 24.892
27.3415 680.584 24.892
Evaluating: 0 1 0 0 2 3 0 0 8 
MWFT(norm) MWFT LB
27.1042 683.207 25.2067
27.1042 683.207 25.2067
33.8724 853.811 25.2067
27.0841 682.701 25.2067
26.9166 684.199 25.4193
26.9166 684.199 25.4193
30.9243 786.073 25.4193
28.1538 715.648 25.4193
27.1167 682.336 25.163
27.1167 682.336 25.163
35.3317 889.051 25.163
29.1398 733.243 25.163
27.5846 663.329 24.0471
27.5846 663.329 24.0471
34.6387 832.96 24.0471
27.0612 650.741 24.0471
27.4014 674.168 24.6034
27.4014 674.168 24.6034
31.9755 786.705 24.6034
27.239 670.172 24.6034
26.489 705.597 26.6374
26.489 705.597 26.6374
32.6855 870.655 26.6374
25.9533 691.327 26.6374
26.2059 692.201 26.4139
26.2059 692.201 26.4139
31.8675 841.747 26.4139
27.0169 713.622 26.4139
26.6877 691.691 25.918
26.6877 691.691 25.918
33.3254 863.727 25.918
26.1614 678.05 25.918
27.359 693.1 25.3335
27.359 693.1 25.3335
31.309 793.168 25.3335
27.0806 686.046 25.3335
26.8351 706.39 26.3233
26.8351 706.39 26.3233
35.1505 925.278 26.3233
26.349 693.593 26.3233
27.6894 713.295 25.7606
27.6894 713.295 25.7606
33.4322 861.234 25.7606
28.8794 743.951 25.7606
26.7735 704.677 26.3199
26.7735 704.677 26.3199
31.9658 841.338 26.3199
27.2063 716.068 26.3199
27.0685 691.108 25.5318
27.0685 691.108 25.5318
37.0678 946.407 25.5318
27.99 714.635 25.5318
26.521 691.731 26.0824
26.521 691.731 26.0824
31.9308 832.831 26.0824
27.9267 728.395 26.0824
26.4713 692.595 26.164
26.4713 692.595 26.164
33.0921 865.821 26.164
25.889 677.361 26.164
27.05 683.685 25.2748
27.05 683.685 25.2748
37.7946 955.251 25.2748
27.5705 696.839 25.2748
26.4255 686.311 25.9716
26.4255 686.311 25.9716
29.2895 760.695 25.9716
27.2137 706.783 25.9716
27.8381 680.58 24.4478
27.8381 680.58 24.4478
33.0188 807.235 24.4478
27.0033 660.171 24.4478
27.4267 702.01 25.5958
27.4267 702.01 25.5958
31.9464 817.694 25.5958
26.4748 677.646 25.5958
26.7176 699.744 26.1904
26.7176 699.744 26.1904
34.1488 894.37 26.1904
30.3084 793.787 26.1904
26.8676 669.186 24.9067
26.8676 669.186 24.9067
32.3869 806.653 24.9067
26.9107 670.258 24.9067
26.8252 700.396 26.1096
26.8252 700.396 26.1096
29.9716 782.547 26.1096
25.6254 669.068 26.1096
26.0874 716.13 27.4512
26.0874 716.13 27.4512
31.4174 862.445 27.4512
25.9625 712.702 27.4512
27.2157 689.702 25.3421
27.2157 689.702 25.3421
30.5204 773.449 25.3421
28.0813 711.639 25.3421
26.6917 691.517 25.9076
26.6917 691.517 25.9076
31.8541 825.262 25.9076
27.7689 719.426 25.9076
28.0844 721.57 25.6929
28.0844 721.57 25.6929
31.5379 810.3 25.6929
31.5863 811.543 25.6929
26.9957 672.667 24.9176
26.9957 672.667 24.9176
35.0811 874.136 24.9176
28.0809 699.707 24.9176
26.6703 696.861 26.1287
26.6703 696.861 26.1287
32.0803 838.216 26.1287
28.5893 747.001 26.1287
27.1192 708.756 26.1349
27.1192 708.756 26.1349
33.8799 885.447 26.1349
27.1081 708.465 26.1349
28.0509 713.85 25.4484
28.0509 713.85 25.4484
31.8816 811.336 25.4484
27.5753 701.748 25.4484
26.5727 692.242 26.0508
26.5727 692.242 26.0508
35.5021 924.858 26.0508
29.3559 764.747 26.0508
26.1461 685.949 26.2353
26.1461 685.949 26.2353
31.9211 837.458 26.2353
26.8901 705.471 26.2353
26.7212 689.555 25.8055
26.7212 689.555 25.8055
30.91 797.648 25.8055
27.4196 707.577 25.8055
27.1277 686.619 25.3106
27.1277 686.619 25.3106
37.7676 955.92 25.3106
26.4869 670.4 25.3106
26.989 684.341 25.3563
26.989 684.341 25.3563
38.4373 974.628 25.3563
26.8443 680.671 25.3563
26.6284 675.523 25.3685
26.6284 675.523 25.3685
33.2188 842.711 25.3685
26.943 683.504 25.3685
26.8694 697.985 25.9769
26.8694 697.985 25.9769
31.055 806.713 25.9769
26.4919 688.178 25.9769
27.4977 679.943 24.7273
27.4977 679.943 24.7273
36.2716 896.896 24.7273
29.3473 725.677 24.7273
26.8425 700.364 26.0917
26.8425 700.364 26.0917
30.7073 801.205 26.0917
28.3749 740.347 26.0917
27.5736 691.076 25.0629
27.5736 691.076 25.0629
31.7432 795.576 25.0629
26.7481 670.385 25.0629
27.4314 685.857 25.0026
27.4314 685.857 25.0026
37.6481 941.301 25.0026
27.8069 695.246 25.0026
27.3337 687.242 25.1427
27.3337 687.242 25.1427
33.0445 830.826 25.1427
27.8796 700.966 25.1427
27.4546 697.832 25.4177
27.4546 697.832 25.4177
35.9983 914.994 25.4177
27.8573 708.07 25.4177
27.8559 710.312 25.4995
27.8559 710.312 25.4995
38.5013 981.765 25.4995
30.8474 786.594 25.4995
26.9413 697.019 25.8718
26.9413 697.019 25.8718
33.23 859.719 25.8718
25.9766 672.062 25.8718
27.2769 695.146 25.4848
27.2769 695.146 25.4848
35.061 893.521 25.4848
30.4576 776.204 25.4848
26.5141 697.514 26.3073
26.5141 697.514 26.3073
31.1466 819.383 26.3073
28.8757 759.643 26.3073
27.8201 696.605 25.0397
27.8201 696.605 25.0397
33.3309 834.596 25.0397
27.745 694.725 25.0397
27.0089 682.772 25.2795
27.0089 682.772 25.2795
39.1854 990.587 25.2795
25.7224 650.25 25.2795
27.4338 706.572 25.7555
27.4338 706.572 25.7555
34.7861 895.933 25.7555
28.0009 721.178 25.7555
27.4266 719.755 26.2429
27.4266 719.755 26.2429
30.6745 804.988 26.2429
26.8607 704.904 26.2429
27.4431 682.483 24.8691
27.4431 682.483 24.8691
33.6723 837.398 24.8691
30.0715 747.849 24.8691
28.2682 702.644 24.8563
28.2682 702.644 24.8563
34.401 855.081 24.8563
26.9282 669.335 24.8563
28.0664 707.655 25.2136
28.0664 707.655 25.2136
35.0494 883.722 25.2136
26.6939 673.048 25.2136
27.8404 691.13 24.8247
27.8404 691.13 24.8247
31.988 794.092 24.8247
26.5113 658.136 24.8247
27.1491 687.257 25.3142
27.1491 687.257 25.3142
32.8082 830.512 25.3142
25.7446 651.702 25.3142
27.992 698.551 24.9553
27.992 698.551 24.9553
40.0408 999.231 24.9553
27.894 696.103 24.9553
27.5694 699.47 25.3712
27.5694 699.47 25.3712
31.6159 802.135 25.3712
27.1921 689.898 25.3712
28.0975 737.57 26.2503
28.0975 737.57 26.2503
33.612 882.327 26.2503
27.356 718.105 26.2503
27.2754 659.129 24.1657
27.2754 659.129 24.1657
32.6023 787.857 24.1657
26.5034 640.473 24.1657
27.6213 681.307 24.666
27.6213 681.307 24.666
36.2796 894.872 24.666
28.5221 703.525 24.666
27.0952 691.37 25.5163
27.0952 691.37 25.5163
36.0717 920.418 25.5163
27.0403 689.97 25.5163
26.9633 680.818 25.2498
26.9633 680.818 25.2498
33.7867 853.108 25.2498
26.9311 680.004 25.2498
26.5591 704.471 26.5247
26.5591 704.471 26.5247
35.2661 935.423 26.5247
28.0407 743.771 26.5247
27.0788 679.056 25.077
27.0788 679.056 25.077
30.8214 772.91 25.077
27.0368 678.003 25.077
27.1858 691.09 25.421
27.1858 691.09 25.421
33.8275 859.929 25.421
27.0379 687.329 25.421
27.5289 684.518 24.8654
27.5289 684.518 24.8654
34.3214 853.416 24.8654
26.7928 666.215 24.8654
27.4427 718.924 26.1972
27.4427 718.924 26.1972
33.1914 869.523 26.1972
27.9693 732.719 26.1972
26.875 680.765 25.3308
26.875 680.765 25.3308
35.0666 888.265 25.3308
28.8967 731.975 25.3308
26.5878 714.598 26.8769
26.5878 714.598 26.8769
36.46 979.93 26.8769
25.4807 684.842 26.8769
27.0838 711.61 26.2743
27.0838 711.61 26.2743
35.8838 942.822 26.2743
27.0636 711.078 26.2743
27.6187 680.162 24.6269
27.6187 680.162 24.6269
37.7503 929.672 24.6269
30.9496 762.192 24.6269
26.7861 683.65 25.5225
26.7861 683.65 25.5225
36.421 929.556 25.5225
27.0281 689.825 25.5225
27.141 701.255 25.8375
27.141 701.255 25.8375
35.6755 921.765 25.8375
26.03 672.549 25.8375
27.1057 679.737 25.0773
27.1057 679.737 25.0773
33.5597 841.586 25.0773
28.0666 703.834 25.0773
27.4988 705.268 25.6473
27.4988 705.268 25.6473
31.5623 809.486 25.6473
26.3367 675.465 25.6473
27.1002 672.015 24.7975
27.1002 672.015 24.7975
33.6941 835.527 24.7975
27.5685 683.628 24.7975
27.99 697.302 24.9125
27.99 697.302 24.9125
35.2576 878.357 24.9125
26.5484 661.389 24.9125
26.9555 665.033 24.6715
26.9555 665.033 24.6715
34.3976 848.641 24.6715
26.6111 656.537 24.6715
26.4639 695.582 26.2841
26.4639 695.582 26.2841
33.2089 872.867 26.2841
26.0879 685.699 26.2841
26.8562 685.365 25.5198
26.8562 685.365 25.5198
33.9472 866.327 25.5198
29.2679 746.912 25.5198
27.083 710.748 26.2434
27.083 710.748 26.2434
32.2932 847.483 26.2434
27.3235 717.06 26.2434
28.2194 670.901 23.7745
28.2194 670.901 23.7745
36.8672 876.497 23.7745
31.9403 759.363 23.7745
27.3483 710.625 25.9842
27.3483 710.625 25.9842
31.2842 812.897 25.9842
26.719 694.273 25.9842
27.7221 700.658 25.2743
27.7221 700.658 25.2743
34.1006 861.869 25.2743
26.9231 680.464 25.2743
27.8121 712.18 25.6068
27.8121 712.18 25.6068
33.8061 865.668 25.6068
27.489 703.906 25.6068
27.3755 719.369 26.2778
27.3755 719.369 26.2778
36.2953 953.762 26.2778
26.1793 687.935 26.2778
27.1554 694.402 25.5714
27.1554 694.402 25.5714
34.4609 881.213 25.5714
26.6179 680.658 25.5714
27.6621 726.019 26.246
27.6621 726.019 26.246
36.772 965.119 26.246
27.471 721.003 26.246
27.1722 684.109 25.1768
27.1722 684.109 25.1768
36.5975 921.409 25.1768
27.2346 685.682 25.1768
27.2265 698.64 25.6603
27.2265 698.64 25.6603
32.7475 840.309 25.6603
27.0421 693.906 25.6603
26.8275 699.311 26.067
26.8275 699.311 26.067
35.2586 919.086 26.067
26.7928 698.408 26.067
27.2339 699.53 25.686
27.2339 699.53 25.686
33.9763 872.717 25.686
27.6578 710.419 25.686
26.6652 682.789 25.606
26.6652 682.789 25.606
32.9601 843.977 25.606
26.0996 668.307 25.606
27.6563 699.379 25.2883
27.6563 699.379 25.2883
37.9351 959.313 25.2883
29.7436 752.164 25.2883
28.3087 685.844 24.2273
28.3087 685.844 24.2273
33.1083 802.124 24.2273
27.1213 657.076 24.2273
27.2409 730.085 26.8011
27.2409 730.085 26.8011
33.4828 897.376 26.8011
28.0007 750.448 26.8011
27.2258 688.978 25.3061
27.2258 688.978 25.3061
37.7032 954.119 25.3061
